 index year n comp_unit obs pred pearson
AI_survey 2024 223.768  15 0.000454228 0.000976555 -0.248883
AI_survey 2024 223.768  16 0.000202497 0.000794728 -0.312421
AI_survey 2024 223.768  17 0.000324685 0.00121785 -0.381528
AI_survey 2024 223.768  18 0.000428978 0.00171893 -0.464472
AI_survey 2024 223.768  19 0.000857246 0.00231056 -0.451821
AI_survey 2024 223.768  20 0.0013527 0.00296474 -0.442791
AI_survey 2024 223.768  21 0.00248151 0.00372246 -0.304415
AI_survey 2024 223.768  22 0.00312918 0.00454268 -0.314089
AI_survey 2024 223.768  23 0.0044339 0.00544595 -0.205521
AI_survey 2024 223.768  24 0.00530123 0.00676908 -0.267592
AI_survey 2024 223.768  25 0.00690051 0.0086188 -0.277909
AI_survey 2024 223.768  26 0.00680437 0.0114532 -0.653266
AI_survey 2024 223.768  27 0.00758217 0.0155716 -0.964985
AI_survey 2024 223.768  28 0.0118448 0.0209313 -0.949268
AI_survey 2024 223.768  29 0.0155781 0.0271042 -1.06158
AI_survey 2024 223.768  30 0.0246571 0.0341965 -0.7851
AI_survey 2024 223.768  31 0.035779 0.0410369 -0.396442
AI_survey 2024 223.768  32 0.0373142 0.0482125 -0.760968
AI_survey 2024 223.768  33 0.0543706 0.0554474 -0.0703797
AI_survey 2024 223.768  34 0.0747248 0.0628984 0.728628
AI_survey 2024 223.768  35 0.0959483 0.0703295 1.49864
AI_survey 2024 223.768  36 0.113991 0.0771311 2.06656
AI_survey 2024 223.768  37 0.101884 0.0815237 1.11296
AI_survey 2024 223.768  38 0.0920955 0.0822533 0.535833
AI_survey 2024 223.768  39 0.301559 0.332828 -0.992611
fishery 1964 107.586  15 0 0.00177767 -0.436489
fishery 1964 107.586  16 0 0.00123892 -0.363851
fishery 1964 107.586  17 0 0.00167494 -0.423594
fishery 1964 107.586  18 0 0.00204266 -0.468124
fishery 1964 107.586  19 0.000489034 0.00241719 -0.406438
fishery 1964 107.586  20 0.000338562 0.00268633 -0.469604
fishery 1964 107.586  21 0.000463956 0.00329824 -0.511966
fishery 1964 107.586  22 0.000827597 0.00444505 -0.563408
fishery 1964 107.586  23 0.00161758 0.00644164 -0.624972
fishery 1964 107.586  24 0.00144202 0.00982371 -0.88104
fishery 1964 107.586  25 0.00257057 0.014199 -1.01911
fishery 1964 107.586  26 0.00359879 0.0193547 -1.18594
fishery 1964 107.586  27 0.00603142 0.0243465 -1.23235
fishery 1964 107.586  28 0.00843898 0.0284182 -1.24693
fishery 1964 107.586  29 0.0156867 0.0312485 -0.927573
fishery 1964 107.586  30 0.0256304 0.0338266 -0.470187
fishery 1964 107.586  31 0.0500571 0.036578 0.744668
fishery 1964 107.586  32 0.0673363 0.0412128 1.36295
fishery 1964 107.586  33 0.0801139 0.04754 1.58763
fishery 1964 107.586  34 0.0962395 0.0558546 1.82394
fishery 1964 107.586  35 0.135563 0.0643338 3.01108
fishery 1964 107.586  36 0.130209 0.0719493 2.33838
fishery 1964 107.586  37 0.127726 0.0770309 1.97192
fishery 1964 107.586  38 0.0970545 0.0785 0.715514
fishery 1964 107.586  39 0.148566 0.339761 -4.18709
fishery 1965 117.123  15 0 0.00484567 -0.754411
fishery 1965 117.123  16 0 0.0034504 -0.635888
fishery 1965 117.123  17 0 0.00472884 -0.745198
fishery 1965 117.123  18 0 0.00584189 -0.828899
fishery 1965 117.123  19 0 0.00659749 -0.881296
fishery 1965 117.123  20 0 0.00693856 -0.903977
fishery 1965 117.123  21 0.000137957 0.00713675 -0.899183
fishery 1965 117.123  22 0.000137957 0.00732287 -0.91139
fishery 1965 117.123  23 0.00207997 0.00785398 -0.707444
fishery 1965 117.123  24 0.00870193 0.00958447 -0.0979811
fishery 1965 117.123  25 0.0110578 0.0130699 -0.191659
fishery 1965 117.123  26 0.0212348 0.0186648 0.205459
fishery 1965 117.123  27 0.0298625 0.0262133 0.247136
fishery 1965 117.123  28 0.035593 0.0346098 0.0582065
fishery 1965 117.123  29 0.0396574 0.0417773 -0.11465
fishery 1965 117.123  30 0.0606164 0.0470125 0.695488
fishery 1965 117.123  31 0.0721729 0.049175 1.15092
fishery 1965 117.123  32 0.09362 0.0499171 2.17163
fishery 1965 117.123  33 0.07767 0.0504388 1.34649
fishery 1965 117.123  34 0.0969416 0.0519929 2.19089
fishery 1965 117.123  35 0.115088 0.0548426 2.86352
fishery 1965 117.123  36 0.0973555 0.058922 1.76622
fishery 1965 117.123  37 0.0827108 0.0626276 0.896979
fishery 1965 117.123  38 0.0566262 0.0649839 -0.366913
fishery 1965 117.123  39 0.098735 0.311452 -4.97115
