 index year n comp_unit obs pred pearson
AI_survey 1991 167.336  3 0.0267643 0.0183784 0.807422
AI_survey 1991 167.336  4 0.0235792 0.0158251 0.803498
AI_survey 1991 167.336  5 0.0458671 0.0415708 0.278402
AI_survey 1991 167.336  6 0.0500069 0.0668986 -0.874509
AI_survey 1991 167.336  7 0.209272 0.162836 1.62689
AI_survey 1991 167.336  8 0.0946267 0.0851112 0.441088
AI_survey 1991 167.336  9 0.0755436 0.0753938 0.00734037
AI_survey 1991 167.336  10 0.111214 0.0967218 0.63422
AI_survey 1991 167.336  11 0.0472233 0.0830278 -1.67849
AI_survey 1991 167.336  12 0.0558384 0.0521507 0.21454
AI_survey 1991 167.336  13 0.0411151 0.0337393 0.528353
AI_survey 1991 167.336  14 0.0367047 0.0312233 0.407632
AI_survey 1991 167.336  15 0.0134379 0.0280541 -1.14481
AI_survey 1991 167.336  16 0.00214396 0.0195896 -1.62801
AI_survey 1991 167.336  17 0.00237372 0.0140996 -1.28608
AI_survey 1991 167.336  18 0.00260942 0.0132504 -1.20336
AI_survey 1991 167.336  19 0.00281155 0.0138265 -1.21981
AI_survey 1991 167.336  20 0.00321176 0.0133044 -1.13907
AI_survey 1991 167.336  21 0.00143772 0.0112967 -1.20622
AI_survey 1991 167.336  22 0 0.0086882 -1.21034
AI_survey 1991 167.336  23 0.00251528 0.00649042 -0.639872
AI_survey 1991 167.336  24 0.00681028 0.00514837 0.300102
AI_survey 1991 167.336  25 0.00387777 0.00437824 -0.0979457
AI_survey 1991 167.336  26 0 0.00403393 -0.822245
AI_survey 1991 167.336  27 0.0045178 0.0043326 0.0364354
AI_survey 1991 167.336  28 0.00207745 0.00509986 -0.548348
AI_survey 1991 167.336  29 0.00308604 0.00549175 -0.420713
AI_survey 1991 167.336  30 0 0.0048374 -0.900964
AI_survey 1991 167.336  31 0.00398628 0.00345703 0.116474
AI_survey 1991 167.336  32 0.00496519 0.00219618 0.763447
AI_survey 1991 167.336  33 0.00150405 0.00147197 0.0107894
AI_survey 1991 167.336  34 0.00218975 0.00112059 0.411557
AI_survey 1991 167.336  35 0 0.000865609 -0.378575
AI_survey 1991 167.336  36 0.00110536 0.000621533 0.249131
AI_survey 1991 167.336  37 0.00254308 0.00042126 1.32199
AI_survey 1991 167.336  38 0.00281155 0.000381479 1.58907
AI_survey 1991 167.336  39 0.00103872 0.000571778 0.250501
AI_survey 1991 167.336  40 0.11119 0.0640937 2.48729
AI_survey 1994 151.648  3 0.00264887 0.00316424 -0.112827
AI_survey 1994 151.648  4 0.00919764 0.0121561 -0.332328
AI_survey 1994 151.648  5 0.0293964 0.0392547 -0.625056
AI_survey 1994 151.648  6 0.0622371 0.0799497 -0.804196
AI_survey 1994 151.648  7 0.0822603 0.0605872 1.11863
AI_survey 1994 151.648  8 0.099726 0.0834851 0.722984
AI_survey 1994 151.648  9 0.0995231 0.0966847 0.11827
AI_survey 1994 151.648  10 0.165697 0.143499 0.779732
AI_survey 1994 151.648  11 0.0605127 0.0848997 -1.07737
AI_survey 1994 151.648  12 0.0744278 0.0556704 1.00735
AI_survey 1994 151.648  13 0.0601839 0.0610333 -0.0436918
AI_survey 1994 151.648  14 0.0295026 0.051622 -1.23096
AI_survey 1994 151.648  15 0.0339615 0.0333992 0.0385358
AI_survey 1994 151.648  16 0.0381025 0.021917 1.36103
AI_survey 1994 151.648  17 0.0254175 0.0188791 0.591463
AI_survey 1994 151.648  18 0.0185436 0.0166235 0.184885
AI_survey 1994 151.648  19 0.00444551 0.0123478 -0.88085
AI_survey 1994 151.648  20 0.00977925 0.00925009 0.0680321
AI_survey 1994 151.648  21 0.00444129 0.00853339 -0.547537
AI_survey 1994 151.648  22 0.00293109 0.00871942 -0.766273
AI_survey 1994 151.648  23 0.00620716 0.00840017 -0.295728
AI_survey 1994 151.648  24 0.00256362 0.00724479 -0.67927
AI_survey 1994 151.648  25 0.00215006 0.00570798 -0.581085
AI_survey 1994 151.648  26 0.00489018 0.00435315 0.100338
AI_survey 1994 151.648  27 0.00488993 0.00345563 0.300553
AI_survey 1994 151.648  28 0.00339267 0.00294657 0.101181
AI_survey 1994 151.648  29 0.00495826 0.00275927 0.515301
AI_survey 1994 151.648  30 0.00121133 0.00292967 -0.390857
AI_survey 1994 151.648  31 0.00198121 0.00330278 -0.283227
AI_survey 1994 151.648  32 0.00254663 0.0034567 -0.190674
AI_survey 1994 151.648  33 0.00320655 0.00307675 0.0288153
AI_survey 1994 151.648  34 0.000683161 0.00230284 -0.41522
AI_survey 1994 151.648  35 0.000966931 0.00154013 -0.179424
AI_survey 1994 151.648  36 0.00193512 0.00104454 0.337897
AI_survey 1994 151.648  37 0.00115138 0.000775295 0.165333
AI_survey 1994 151.648  38 0.00201756 0.00065062 0.655144
AI_survey 1994 151.648  39 0.000631028 0.000652423 -0.0102402
AI_survey 1994 151.648  40 0.0416812 0.0437254 -0.12309
AI_survey 1997 183.024  3 0.0200808 0.00906266 1.57208
AI_survey 1997 183.024  4 0.0105349 0.00691944 0.589622
AI_survey 1997 183.024  5 0.0141637 0.0125744 0.192879
AI_survey 1997 183.024  6 0.0281022 0.0188083 0.925308
AI_survey 1997 183.024  7 0.0478035 0.045065 0.178573
AI_survey 1997 183.024  8 0.0952138 0.0892725 0.281878
AI_survey 1997 183.024  9 0.139196 0.118829 0.851464
AI_survey 1997 183.024  10 0.116381 0.0812508 1.73938
AI_survey 1997 183.024  11 0.118905 0.0757587 2.20578
AI_survey 1997 183.024  12 0.0646075 0.0839924 -0.945419
AI_survey 1997 183.024  13 0.0896336 0.0994821 -0.445132
AI_survey 1997 183.024  14 0.035363 0.0676229 -1.73798
AI_survey 1997 183.024  15 0.0271009 0.0431705 -1.06955
AI_survey 1997 183.024  16 0.0213526 0.0419413 -1.38936
AI_survey 1997 183.024  17 0.0277823 0.0357697 -0.581772
AI_survey 1997 183.024  18 0.0125296 0.0244384 -1.04321
AI_survey 1997 183.024  19 0.00935576 0.0165837 -0.765473
AI_survey 1997 183.024  20 0.0163271 0.0136786 0.308373
AI_survey 1997 183.024  21 0.0129195 0.0118341 0.135741
AI_survey 1997 183.024  22 0.00763803 0.00920513 -0.221875
AI_survey 1997 183.024  23 0.0047469 0.00715422 -0.386157
AI_survey 1997 183.024  24 0.00222508 0.00647905 -0.716756
AI_survey 1997 183.024  25 0.00158541 0.00644955 -0.821422
AI_survey 1997 183.024  26 0.0078552 0.00617228 0.290461
AI_survey 1997 183.024  27 0.00433992 0.00538085 -0.192318
AI_survey 1997 183.024  28 0.00117309 0.00431978 -0.648361
AI_survey 1997 183.024  29 0.00314951 0.00334909 -0.0466643
AI_survey 1997 183.024  30 0.00285205 0.00266965 0.0477346
AI_survey 1997 183.024  31 0.00480853 0.00228269 0.71447
AI_survey 1997 183.024  32 0.00522099 0.00215128 0.894262
AI_survey 1997 183.024  33 0.000626804 0.00224996 -0.462439
AI_survey 1997 183.024  34 0.00169868 0.0024496 -0.205093
AI_survey 1997 183.024  35 0.000546288 0.00250644 -0.529295
AI_survey 1997 183.024  36 0.00210081 0.00225366 -0.0435114
AI_survey 1997 183.024  37 0.00327572 0.00175601 0.489667
AI_survey 1997 183.024  38 0.00114594 0.0012765 -0.049275
AI_survey 1997 183.024  39 0 0.00101718 -0.429586
AI_survey 1997 183.024  40 0.0376585 0.0348222 0.209271
AI_survey 2000 183.024  3 0.0173721 0.00596269 2.00323
AI_survey 2000 183.024  4 0.0495964 0.0281271 1.75643
AI_survey 2000 183.024  5 0.0473867 0.0309545 1.28336
AI_survey 2000 183.024  6 0.0635768 0.0471754 1.04647
AI_survey 2000 183.024  7 0.0276385 0.0312711 -0.282314
AI_survey 2000 183.024  8 0.0504418 0.0311217 1.50498
AI_survey 2000 183.024  9 0.0274793 0.0328945 -0.410685
AI_survey 2000 183.024  10 0.0680719 0.0533976 0.882934
AI_survey 2000 183.024  11 0.0787976 0.0852768 -0.313828
AI_survey 2000 183.024  12 0.135666 0.0982008 1.70312
AI_survey 2000 183.024  13 0.0516208 0.0723658 -1.08314
AI_survey 2000 183.024  14 0.0521243 0.0612341 -0.51399
AI_survey 2000 183.024  15 0.0395737 0.0666062 -1.46663
AI_survey 2000 183.024  16 0.0467571 0.0711584 -1.28397
AI_survey 2000 183.024  17 0.028805 0.0531368 -1.4674
AI_survey 2000 183.024  18 0.0190933 0.0356801 -1.20958
AI_survey 2000 183.024  19 0.0224114 0.0316092 -0.711117
AI_survey 2000 183.024  20 0.021309 0.0270166 -0.476169
AI_survey 2000 183.024  21 0.0108244 0.0194358 -0.843679
AI_survey 2000 183.024  22 0.0110573 0.0136145 -0.298433
AI_survey 2000 183.024  23 0.0145527 0.0108911 0.477056
AI_survey 2000 183.024  24 0.00609345 0.00923186 -0.443711
AI_survey 2000 183.024  25 0.00648161 0.00739283 -0.14381
AI_survey 2000 183.024  26 0.00342019 0.00590353 -0.438181
AI_survey 2000 183.024  27 0.00195956 0.00526178 -0.61692
AI_survey 2000 183.024  28 0.00293122 0.00509562 -0.410847
AI_survey 2000 183.024  29 0.00370235 0.00482832 -0.219526
AI_survey 2000 183.024  30 0.00902341 0.00424055 0.99459
AI_survey 2000 183.024  31 0.00130457 0.0034608 -0.496007
AI_survey 2000 183.024  32 0.0017625 0.0027267 -0.24969
AI_survey 2000 183.024  33 0.00194806 0.00218938 -0.0696922
AI_survey 2000 183.024  34 0.00509874 0.00187804 1.00371
AI_survey 2000 183.024  35 0.00521747 0.00177062 1.10606
AI_survey 2000 183.024  36 0.00468313 0.0018265 0.902634
AI_survey 2000 183.024  37 0.00402159 0.00193848 0.639059
AI_survey 2000 183.024  38 7.10415e-005 0.00198532 -0.580345
AI_survey 2000 183.024  39 0.00224808 0.00189958 0.107995
AI_survey 2000 183.024  40 0.0558774 0.0312391 1.91575
AI_survey 2002 94.1265  3 0.0207811 0.0058624 1.89434
AI_survey 2002 94.1265  4 0.0672494 0.0214192 3.0705
AI_survey 2002 94.1265  5 0.0411937 0.0242198 1.071
AI_survey 2002 94.1265  6 0.0562695 0.0726047 -0.610714
AI_survey 2002 94.1265  7 0.0638816 0.0657653 -0.0737274
AI_survey 2002 94.1265  8 0.0598368 0.0685843 -0.335755
AI_survey 2002 94.1265  9 0.0412807 0.0407773 0.0246886
AI_survey 2002 94.1265  10 0.0485283 0.0306308 1.00752
AI_survey 2002 94.1265  11 0.0270102 0.0307051 -0.207758
AI_survey 2002 94.1265  12 0.0221413 0.0455361 -1.08861
AI_survey 2002 94.1265  13 0.085139 0.0686835 0.631194
AI_survey 2002 94.1265  14 0.065396 0.0764809 -0.404633
AI_survey 2002 94.1265  15 0.0257167 0.0595506 -1.38696
AI_survey 2002 94.1265  16 0.0370482 0.0500441 -0.578219
AI_survey 2002 94.1265  17 0.0449581 0.0531864 -0.355706
AI_survey 2002 94.1265  18 0.0706296 0.0547124 0.678985
AI_survey 2002 94.1265  19 0.0269117 0.0426634 -0.756095
AI_survey 2002 94.1265  20 0.0345652 0.0298248 0.270327
AI_survey 2002 94.1265  21 0 0.025283 -1.56224
AI_survey 2002 94.1265  22 0.0192856 0.0214786 -0.146725
AI_survey 2002 94.1265  23 0.0115127 0.0158918 -0.339629
AI_survey 2002 94.1265  24 0.00629131 0.0113386 -0.4623
AI_survey 2002 94.1265  25 0.00629131 0.0089258 -0.271603
AI_survey 2002 94.1265  26 0.00491649 0.00746084 -0.286666
AI_survey 2002 94.1265  27 0.00103292 0.00604501 -0.62681
AI_survey 2002 94.1265  28 0.00495702 0.00489831 0.00815028
AI_survey 2002 94.1265  29 0.00592611 0.00432978 0.235607
AI_survey 2002 94.1265  30 0.00764019 0.0041241 0.53165
