fishery 1964 107.586  15 0 0.00159979 -0.41391
fishery 1964 107.586  16 0 0.00111759 -0.345405
fishery 1964 107.586  17 0 0.00151506 -0.402712
fishery 1964 107.586  18 0 0.00185482 -0.445929
fishery 1964 107.586  19 0.000489034 0.00217954 -0.375139
fishery 1964 107.586  20 0.000338562 0.00241644 -0.438066
fishery 1964 107.586  21 0.000463956 0.00289646 -0.468684
fishery 1964 107.586  22 0.000827597 0.00376466 -0.49679
fishery 1964 107.586  23 0.00161758 0.00526696 -0.52246
fishery 1964 107.586  24 0.00144202 0.0078554 -0.75304
fishery 1964 107.586  25 0.00257057 0.0112768 -0.854844
fishery 1964 107.586  26 0.00359879 0.0155649 -1.00237
fishery 1964 107.586  27 0.00603142 0.0202093 -1.04482
fishery 1964 107.586  28 0.00843898 0.024836 -1.09264
fishery 1964 107.586  29 0.0156867 0.0292416 -0.834343
fishery 1964 107.586  30 0.0256304 0.0343664 -0.49734
fishery 1964 107.586  31 0.0500571 0.0401745 0.521943
fishery 1964 107.586  32 0.0673363 0.0479257 0.942437
fishery 1964 107.586  33 0.0801139 0.0570117 1.03338
fishery 1964 107.586  34 0.0962395 0.0670866 1.20862
fishery 1964 107.586  35 0.135563 0.0760238 2.32995
fishery 1964 107.586  36 0.130209 0.0824356 1.8016
fishery 1964 107.586  37 0.127726 0.0845097 1.61146
fishery 1964 107.586  38 0.0970545 0.0816807 0.582208
fishery 1964 107.586  39 0.148566 0.29719 -3.37307
fishery 1965 117.123  15 0 0.00452646 -0.728969
fishery 1965 117.123  16 0 0.00322975 -0.615091
fishery 1965 117.123  17 0 0.00443524 -0.721537
fishery 1965 117.123  18 0 0.00549287 -0.803571
fishery 1965 117.123  19 0 0.00622603 -0.855928
fishery 1965 117.123  20 0 0.00657888 -0.880041
fishery 1965 117.123  21 0.000137957 0.00676467 -0.874283
fishery 1965 117.123  22 0.000137957 0.00690484 -0.883743
fishery 1965 117.123  23 0.00207997 0.00730282 -0.663407
fishery 1965 117.123  24 0.00870193 0.00865933 0.00497304
fishery 1965 117.123  25 0.0110578 0.0113534 -0.0301813
fishery 1965 117.123  26 0.0212348 0.0158323 0.468253
fishery 1965 117.123  27 0.0298625 0.0220869 0.57245
fishery 1965 117.123  28 0.035593 0.0295203 0.388221
fishery 1965 117.123  29 0.0396574 0.0367469 0.1674
fishery 1965 117.123  30 0.0606164 0.0435105 0.907365
fishery 1965 117.123  31 0.0721729 0.0486615 1.18249
fishery 1965 117.123  32 0.09362 0.0533035 1.94215
fishery 1965 117.123  33 0.07767 0.057734 0.924957
fishery 1965 117.123  34 0.0969416 0.0623553 1.54788
fishery 1965 117.123  35 0.115088 0.0666909 2.09926
fishery 1965 117.123  36 0.0973555 0.0702982 1.14534
fishery 1965 117.123  37 0.0827108 0.0716276 0.465109
fishery 1965 117.123  38 0.0566262 0.0701418 -0.572705
fishery 1965 117.123  39 0.098735 0.280016 -4.36934
fishery 1966 115.979  15 0 0.00207489 -0.489888
fishery 1966 115.979  16 0 0.0021118 -0.494254
fishery 1966 115.979  17 0 0.0036386 -0.649911
fishery 1966 115.979  18 5.40085e-005 0.0056262 -0.801585
fishery 1966 115.979  19 0.000259241 0.00799669 -0.934988
fishery 1966 115.979  20 0.000842533 0.0104426 -1.01656
fishery 1966 115.979  21 0.00106937 0.0125698 -1.11126
fishery 1966 115.979  22 0.00237637 0.014035 -1.06696
fishery 1966 115.979  23 0.00567089 0.0148682 -0.818145
fishery 1966 115.979  24 0.0103588 0.015448 -0.444269
fishery 1966 115.979  25 0.0141718 0.0161371 -0.167921
fishery 1966 115.979  26 0.0224459 0.0181317 0.348117
fishery 1966 115.979  27 0.0280088 0.0222353 0.421593
fishery 1966 115.979  28 0.0397503 0.0291605 0.67769
