 index year n comp_unit obs pred pearson
AI_survey 1991 167.336  3 0.0267643 0.020596 0.561669
AI_survey 1991 167.336  4 0.0235792 0.0177428 0.571738
AI_survey 1991 167.336  5 0.0458671 0.0451325 0.045775
AI_survey 1991 167.336  6 0.0500069 0.0698391 -1.00648
AI_survey 1991 167.336  7 0.209272 0.169282 1.37944
AI_survey 1991 167.336  8 0.0946267 0.0867567 0.36166
AI_survey 1991 167.336  9 0.0755436 0.0754442 0.00486924
AI_survey 1991 167.336  10 0.111214 0.0968162 0.629813
AI_survey 1991 167.336  11 0.0472233 0.0818552 -1.63406
AI_survey 1991 167.336  12 0.0558384 0.0515217 0.252577
AI_survey 1991 167.336  13 0.0411151 0.033231 0.568916
AI_survey 1991 167.336  14 0.0367047 0.0303848 0.476215
AI_survey 1991 167.336  15 0.0134379 0.0271318 -1.09013
AI_survey 1991 167.336  16 0.00214396 0.0187239 -1.58187
AI_survey 1991 167.336  17 0.00237372 0.0132948 -1.23301
AI_survey 1991 167.336  18 0.00260942 0.0124522 -1.14773
AI_survey 1991 167.336  19 0.00281155 0.0130197 -1.16445
AI_survey 1991 167.336  20 0.00321176 0.0125412 -1.08405
AI_survey 1991 167.336  21 0.00143772 0.0106175 -1.15806
AI_survey 1991 167.336  22 0 0.00805782 -1.16518
AI_survey 1991 167.336  23 0.00251528 0.00589946 -0.571165
AI_survey 1991 167.336  24 0.00681028 0.0046319 0.414563
AI_survey 1991 167.336  25 0.00387777 0.00394742 -0.0143502
AI_survey 1991 167.336  26 0 0.0036767 -0.784758
AI_survey 1991 167.336  27 0.0045178 0.00403602 0.0981769
AI_survey 1991 167.336  28 0.00207745 0.00486663 -0.517933
AI_survey 1991 167.336  29 0.00308604 0.00534204 -0.399981
AI_survey 1991 167.336  30 0 0.00478365 -0.89591
AI_survey 1991 167.336  31 0.00398628 0.00347851 0.111403
AI_survey 1991 167.336  32 0.00496519 0.0022515 0.739004
AI_survey 1991 167.336  33 0.00150405 0.00153334 -0.00964963
AI_survey 1991 167.336  34 0.00218975 0.00118889 0.374144
AI_survey 1991 167.336  35 0 0.000955472 -0.397972
AI_survey 1991 167.336  36 0.00110536 0.000738397 0.173588
AI_survey 1991 167.336  37 0.00254308 0.000558708 1.07671
AI_survey 1991 167.336  38 0.00281155 0.000518563 1.29051
AI_survey 1991 167.336  39 0.00103872 0.000682676 0.175061
AI_survey 1991 167.336  40 0.11119 0.056469 3.06641
AI_survey 1994 151.648  3 0.00264887 0.00355954 -0.188041
AI_survey 1994 151.648  4 0.00919764 0.0134256 -0.452227
AI_survey 1994 151.648  5 0.0293964 0.043034 -0.827479
AI_survey 1994 151.648  6 0.0622371 0.0852154 -1.01343
AI_survey 1994 151.648  7 0.0822603 0.0628927 0.982354
AI_survey 1994 151.648  8 0.099726 0.0834616 0.724127
AI_survey 1994 151.648  9 0.0995231 0.095581 0.165102
AI_survey 1994 151.648  10 0.165697 0.142693 0.80995
AI_survey 1994 151.648  11 0.0605127 0.0843523 -1.05629
AI_survey 1994 151.648  12 0.0744278 0.0555083 1.01745
AI_survey 1994 151.648  13 0.0601839 0.0611224 -0.0482444
AI_survey 1994 151.648  14 0.0295026 0.0512938 -1.21636
AI_survey 1994 151.648  15 0.0339615 0.033134 0.0569256
AI_survey 1994 151.648  16 0.0381025 0.0216959 1.38648
AI_survey 1994 151.648  17 0.0254175 0.018488 0.63331
AI_survey 1994 151.648  18 0.0185436 0.0161575 0.232985
AI_survey 1994 151.648  19 0.00444551 0.0118788 -0.844557
AI_survey 1994 151.648  20 0.00977925 0.00879424 0.129848
AI_survey 1994 151.648  21 0.00444129 0.00808005 -0.50022
AI_survey 1994 151.648  22 0.00293109 0.00826797 -0.725354
AI_survey 1994 151.648  23 0.00620716 0.00797137 -0.244158
AI_survey 1994 151.648  24 0.00256362 0.00685133 -0.63964
AI_survey 1994 151.648  25 0.00215006 0.00533656 -0.538097
AI_survey 1994 151.648  26 0.00489018 0.00400148 0.173139
AI_survey 1994 151.648  27 0.00488993 0.00314184 0.384046
AI_survey 1994 151.648  28 0.00339267 0.0026816 0.16901
AI_survey 1994 151.648  29 0.00495826 0.00254077 0.590204
AI_survey 1994 151.648  30 0.00121133 0.00275426 -0.361891
AI_survey 1994 151.648  31 0.00198121 0.00317418 -0.260762
AI_survey 1994 151.648  32 0.00254663 0.00338295 -0.17711
AI_survey 1994 151.648  33 0.00320655 0.00305863 0.0329333
AI_survey 1994 151.648  34 0.000683161 0.00232622 -0.419106
AI_survey 1994 151.648  35 0.000966931 0.00158331 -0.19031
AI_survey 1994 151.648  36 0.00193512 0.00109255 0.312652
AI_survey 1994 151.648  37 0.00115138 0.00082779 0.13773
AI_survey 1994 151.648  38 0.00201756 0.000708122 0.601952
AI_survey 1994 151.648  39 0.000631028 0.000706266 -0.034632
AI_survey 1994 151.648  40 0.0416812 0.0392251 0.155781
AI_survey 1997 183.024  3 0.0200808 0.0106856 1.23565
AI_survey 1997 183.024  4 0.0105349 0.00807584 0.371462
AI_survey 1997 183.024  5 0.0141637 0.0141211 0.00488467
AI_survey 1997 183.024  6 0.0281022 0.0199994 0.782813
AI_survey 1997 183.024  7 0.0478035 0.0461122 0.109086
AI_survey 1997 183.024  8 0.0952138 0.0903907 0.227543
AI_survey 1997 183.024  9 0.139196 0.118622 0.860779
AI_survey 1997 183.024  10 0.116381 0.0808518 1.76309
AI_survey 1997 183.024  11 0.118905 0.0746409 2.27843
AI_survey 1997 183.024  12 0.0646075 0.0829852 -0.901224
AI_survey 1997 183.024  13 0.0896336 0.0992285 -0.434159
AI_survey 1997 183.024  14 0.035363 0.067625 -1.73807
AI_survey 1997 183.024  15 0.0271009 0.0433828 -1.08114
AI_survey 1997 183.024  16 0.0213526 0.042308 -1.40823
AI_survey 1997 183.024  17 0.0277823 0.0359236 -0.59176
AI_survey 1997 183.024  18 0.0125296 0.0244777 -1.04583
AI_survey 1997 183.024  19 0.00935576 0.0165736 -0.764632
AI_survey 1997 183.024  20 0.0163271 0.0135588 0.323719
AI_survey 1997 183.024  21 0.0129195 0.0116406 0.161235
AI_survey 1997 183.024  22 0.00763803 0.00897408 -0.191557
AI_survey 1997 183.024  23 0.0047469 0.00690583 -0.352433
AI_survey 1997 183.024  24 0.00222508 0.00622688 -0.687677
AI_survey 1997 183.024  25 0.00158541 0.0062022 -0.794923
AI_survey 1997 183.024  26 0.0078552 0.0059371 0.337494
AI_survey 1997 183.024  27 0.00433992 0.00515712 -0.1542
AI_survey 1997 183.024  28 0.00117309 0.00409933 -0.618831
AI_survey 1997 183.024  29 0.00314951 0.00313281 0.00403664
AI_survey 1997 183.024  30 0.00285205 0.00247112 0.103589
AI_survey 1997 183.024  31 0.00480853 0.00211373 0.791941
AI_survey 1997 183.024  32 0.00522099 0.00201614 0.964198
AI_survey 1997 183.024  33 0.000626804 0.00215107 -0.444069
AI_survey 1997 183.024  34 0.00169868 0.00239077 -0.191323
AI_survey 1997 183.024  35 0.000546288 0.00248923 -0.526446
AI_survey 1997 183.024  36 0.00210081 0.00227174 -0.0484641
AI_survey 1997 183.024  37 0.00327572 0.00179631 0.471347
AI_survey 1997 183.024  38 0.00114594 0.00132143 -0.0651098
AI_survey 1997 183.024  39 0 0.00105185 -0.436924
AI_survey 1997 183.024  40 0.0376585 0.0320877 0.427576
AI_survey 2000 183.024  3 0.0173721 0.00728397 1.60387
AI_survey 2000 183.024  4 0.0495964 0.0336822 1.19321
AI_survey 2000 183.024  5 0.0473867 0.03597 0.829317
AI_survey 2000 183.024  6 0.0635768 0.0521508 0.695199
AI_survey 2000 183.024  7 0.0276385 0.0333763 -0.432108
AI_survey 2000 183.024  8 0.0504418 0.0316766 1.44932
AI_survey 2000 183.024  9 0.0274793 0.0323777 -0.374341
AI_survey 2000 183.024  10 0.0680719 0.0518193 0.99185
AI_survey 2000 183.024  11 0.0787976 0.0831916 -0.21523
AI_survey 2000 183.024  12 0.135666 0.0956461 1.84079
